,address,betta,factor,intercept,ctp_number,heatstation,unom
1676,"Новогиреевская ул., д. 39",41.922050186865995,-0.005430110837733041,0.1084173097374829,04-04-0224/036,ТЭЦ №22,16490
1677,"Новогиреевская ул., д. 41",43.992525360384406,-0.008156882704578022,0.1614316386205196,04-04-0224/017,ТЭЦ №22,250015
1678,"Новогиреевская ул., д. 44/28",53.77469300587293,-0.02318546753925337,0.4662433605931348,04-04-0209/132,ТЭЦ №22,16493
1679,"Новогиреевская ул., д. 45",42.98985584623598,-0.00501859813078488,0.1162686090780786,04-04-0224/017,ТЭЦ №22,16494
1680,"Новогиреевская ул., д. 46",43.18206086492259,-0.008030931381842278,0.1639530026338162,04-04-0224/037,ТЭЦ №22,16495
1681,"Новогиреевская ул., д. 47/26",43.096636412172984,-0.006157747094657252,0.1456003738146864,04-04-0224/017,ТЭЦ №22,16496
1682,"Новогиреевская ул., д. 48",41.99679658302189,-0.003060090593217081,0.06315252217961673,04-04-0224/037,ТЭЦ №22,16497
1683,"Новогиреевская ул., д. 49/28",42.27442605445809,-0.004652168870676115,0.09296666843334167,04-04-0224/037,ТЭЦ №22,16498
1684,"Новогиреевская ул., д. 50/9",43.13934863854779,-0.005718453660613647,0.10940330653798,04-04-0224/037,ТЭЦ №22,16499
1685,"Новогиреевская ул., д. 52",44.76241324079018,-0.00639238996559615,0.1294547635112391,04-04-0224/037,ТЭЦ №22,16501
1686,"Новогиреевская ул., д. 54",59.6689802455953,-0.01111950162175035,0.2271943147887256,04-04-0224/037,ТЭЦ №22,16503
1687,"Новогиреевская ул., д. 54",59.6689802455953,-0.004397717394079429,0.08631162494845684,04-04-0224/037,ТЭЦ №22,16503
1688,"Новогиреевская ул., д. 54",59.6689802455953,-0.007251927890045909,0.1488742373194154,04-04-0224/037,ТЭЦ №22,16503
1689,"Новогиреевская ул., д. 54",59.6689802455953,-0.009380158169868154,0.2028578595548296,04-04-0224/037,ТЭЦ №22,16503
1690,"Перовская ул., д. 46, к. 1",42.17832354511479,-0.003826384346038244,0.1054895193532911,04-04-0209/042,ТЭЦ №22,19480
1691,"Перовская ул., д. 46, к. 2",42.02883075280299,-0.00598640853614951,0.1428967827151305,04-04-0224/032,ТЭЦ №22,19481
1692,"Перовская ул., д. 46, к. 3",42.16764548852109,-0.004599305409145678,0.109657092366452,04-04-0224/032,ТЭЦ №22,19482
1693,"Перовская ул., д. 46, к. 4",42.24239188467699,-0.004499309113376519,0.09691214320364666,04-04-0224/032,ТЭЦ №22,19483
1694,"Перовская ул., д. 48",40.9183128670582,-0.002085273818392494,0.0517276708735254,04-04-0209/042,ТЭЦ №22,19485
1695,"Перовская ул., д. 50, к. 1",53.66791243993593,-0.01841708437975331,0.3909613577044519,04-04-0209/042,ТЭЦ №22,31781
1696,"Перовская ул., д. 50, к. 4",42.66951414842499,-0.004715342522010846,0.1171421484293104,04-04-0221/015,ТЭЦ №22,19487
1697,"Перовская ул., д. 51",43.95088093966898,-0.006616041201341255,0.1511109219115183,04-04-0209/164,ТЭЦ №22,19489
1698,"Перовская ул., д. 53",42.66951414842499,-0.004675351291262851,0.1052320148558803,04-04-0209/164,ТЭЦ №22,19490
1699,"Перовская ул., д. 55",42.13561131873999,-0.003958546330292502,0.09030133787518282,04-04-0209/164,ТЭЦ №22,19491
1700,"Перовская ул., д. 56/55",50.19754404698345,-0.01990021900853335,0.4619071072087051,04-04-0224/029,ТЭЦ №22,19492
1701,"Перовская ул., д. 57",43.203416978109985,-0.007241096838971911,0.1589521926675371,04-04-0224/005,ТЭЦ №22,19493
1702,"Перовская ул., д. 58",45.445808862786976,-0.009615590480635063,0.1818758023799491,04-04-0224/029,ТЭЦ №22,19494
1703,"Перовская ул., д. 59",42.77629471436199,-0.005980300355579646,0.1366381026599714,04-04-0224/005,ТЭЦ №22,19495
1704,"Перовская ул., д. 60, к. 1",43.256807261078485,-0.006215353629641584,0.1323248719084125,04-04-0224/027,ТЭЦ №22,19496
1705,"Перовская ул., д. 60, к. 2",42.98985584623598,-0.004444673767876358,0.09882335943697192,04-04-0224/027,ТЭЦ №22,19497
1706,"Перовская ул., д. 62",43.203416978109985,-0.008851326195437277,0.1874534607888486,04-04-0224/027,ТЭЦ №22,19498
1707,"Перовская ул., д. 75",40.0,-0.006530659904221039,0.1145564901735223,04-04-0224/026,ТЭЦ №22,19500
1708,"Перовская ул., д. 75",40.0,-0.006530659904221039,0.1145564901735223,04-04-0224/026,ТЭЦ №22,19500
1709,"Полимерная ул., д. 3",42.24239188467699,-0.004309540298079556,0.1011926780957474,04-04-0224/005,ТЭЦ №22,20473
1710,"Полимерная ул., д. 5",46.51361452215696,-0.0133911931423633,0.3095729702621641,04-04-0224/005,ТЭЦ №22,20474
1711,"Полимерная ул., д. 7",46.83395621996796,-0.01289087724174227,0.2972724971766263,04-04-0224/005,ТЭЦ №22,20475
1712,"Сапёрный пр., д. 10",41.494927923118,-0.004371579978289288,0.1022836969440137,04-04-0223/016,ТЭЦ №22,22700
1713,"Сапёрный пр., д. 11",44.55953016550987,-0.006770622479577547,0.1409576194500951,04-04-0223/042,ТЭЦ №22,22701
1714,"Сапёрный пр., д. 12, к. 1",41.494927923118,-0.003549404544654362,0.07960890811133374,04-04-0223/016,ТЭЦ №22,22702
1715,"Сапёрный пр., д. 12, к. 2",40.961025093432994,-0.002985513270044258,0.0736452404718186,04-04-0223/016,ТЭЦ №22,22703
1716,"Сапёрный пр., д. 13",47.79498131340097,-0.01249577793506985,0.2568762766289881,04-04-0223/042,ТЭЦ №22,80006
1717,"Сапёрный пр., д. 2/23",43.310197544046986,-0.005819034510710997,0.1353956361501159,04-04-0223/010,ТЭЦ №22,22694
1718,"Сапёрный пр., д. 4",43.310197544046986,-0.005453456409501917,0.1559938310832902,04-04-0223/010,ТЭЦ №22,22695
1719,"Сапёрный пр., д. 6, к. 2",40.961025093432994,-0.002248846296152306,0.06147768236816523,04-04-0223/016,ТЭЦ №22,31241
1720,"Сапёрный пр., д. 8, к. 1",40.74746396155899,-0.002025132652994699,0.04924256119524098,04-04-0223/016,ТЭЦ №22,22696
1721,"Сапёрный пр., д. 8, к. 2",42.24239188467699,-0.006954215257269134,0.1484376029938328,04-04-0223/016,ТЭЦ №22,22697
1722,"Сапёрный пр., д. 8, к. 3",43.203416978109985,-0.005972941182216463,0.1162617431381779,04-04-0223/016,ТЭЦ №22,22698
1723,"Сапёрный пр., д. 9",48.43566470902296,-0.01821557951689025,0.3057724159417225,04-04-0223/043,ТЭЦ №22,22699
1724,"Свободный пр-т, д. 14",49.18312867058195,-0.01576454697402006,0.3323484831834239,04-04-0223/002,ТЭЦ №22,22833
1725,"Свободный пр-т, д. 16",42.45595301655099,-0.004740064280109128,0.1083101730013944,04-04-0223/002,ТЭЦ №22,22834
1726,"Свободный пр-т, д. 21/2",52.172984516817934,-0.02161714066156547,0.4424673458558322,04-04-0223/043,ТЭЦ №22,22835
1727,"Свободный пр-т, д. 22",43.363587827015486,-0.008334161173167516,0.1580208739998988,04-04-0224/009,ТЭЦ №22,22836
1728,"Свободный пр-т, д. 24",40.0,-0.009241291410730977,0.1654369854552332,04-04-0224/009,ТЭЦ №22,22837
1729,"Свободный пр-т, д. 24",40.0,-0.009241291410730977,0.1654369854552332,04-04-0224/009,ТЭЦ №22,22837
1730,"Свободный пр-т, д. 26",44.48478376935398,-0.007930132610680464,0.1463745380737085,04-04-0224/026,ТЭЦ №22,22840
1731,"Свободный пр-т, д. 27",40.74746396155899,-0.002511607754247689,0.05279223260525581,04-04-0223/010,ТЭЦ №22,22841
1732,"Свободный пр-т, д. 28",44.402562733582485,-0.008505255365123409,0.1439334043948234,04-04-0224/026,ТЭЦ №22,22842
1733,"Свободный пр-т, д. 30",44.48478376935398,-0.00840268892279028,0.1522793658377719,04-04-0224/026,ТЭЦ №22,22843
1734,"Свободный пр-т, д. 32",45.10090763481046,-0.007355615315362703,0.1259517190617768,04-04-0224/026,ТЭЦ №22,22844
1735,"Свободный пр-т, д. 37/18",48.11532301121196,-0.01673312544680058,0.3564446451364278,04-04-0224/013,ТЭЦ №22,24429
1736,"Союзный пр-т, д. 10",48.43566470902296,-0.02264251178682085,0.544728354413516,04-04-0224/006,ТЭЦ №22,24421
1737,"Союзный пр-т, д. 14/9",48.54244527495996,-0.02124316448749387,0.3605701299787434,04-04-0224/009,ТЭЦ №22,24426
1738,"Союзный пр-т, д. 24",50.35771489588895,-0.0200160174148673,0.3851171403963613,04-04-0224/011,ТЭЦ №22,24436
1739,"Утренняя ул., д. 10, к. 1",42.77629471436199,-0.006519612123207421,0.1438889984679936,04-04-0224/001,ТЭЦ №22,26949
1740,"Утренняя ул., д. 10, к. 2",42.77629471436199,-0.004942420286949922,0.1093512856508734,04-04-0224/001,ТЭЦ №22,26950
1741,"Утренняя ул., д. 14, к. 1",42.24239188467699,-0.005294401691218358,0.1100502432742165,04-04-0224/005,ТЭЦ №22,26951
1742,"Утренняя ул., д. 14, к. 2",42.24239188467699,-0.00562075450234131,0.1195131999389699,04-04-0224/005,ТЭЦ №22,26952
1743,"Утренняя ул., д. 16, к. 1",42.98985584623598,-0.007476177508350986,0.1443719440921516,04-04-0224/005,ТЭЦ №22,26954
1744,"Утренняя ул., д. 16, к. 2",42.24239188467699,-0.004786487983909177,0.1079337416043303,04-04-0224/005,ТЭЦ №22,26955
1745,"Утренняя ул., д. 18, к. 1",42.24239188467699,-0.00426102915698993,0.1089537176150201,04-04-0224/005,ТЭЦ №22,26956
1746,"Утренняя ул., д. 18, к. 2",42.24239188467699,-0.004297815640837093,0.09968081548596619,04-04-0224/005,ТЭЦ №22,26957
1747,"Утренняя ул., д. 2/51",42.88307528029898,-0.005831587862932973,0.1353038093559461,04-04-0224/001,ТЭЦ №22,26943
1748,"Утренняя ул., д. 20",42.98985584623598,-0.007226315068213918,0.1528647234489576,04-04-0224/037,ТЭЦ №22,26958
1749,"Утренняя ул., д. 22, к. 1",42.24239188467699,-0.004645643018712572,0.09728437277999656,04-04-0224/037,ТЭЦ №22,26959
1750,"Утренняя ул., д. 22, к. 2",42.77629471436199,-0.005617221070863375,0.1064263288866877,04-04-0224/037,ТЭЦ №22,26960
1751,"Утренняя ул., д. 3",44.378003203416974,-0.006494121446238594,0.1443520691031698,04-04-0224/001,ТЭЦ №22,26944
1752,"Утренняя ул., д. 4",42.88307528029898,-0.005106153972329592,0.114724812811578,04-04-0224/001,ТЭЦ №22,26945
1753,"Утренняя ул., д. 6",42.88307528029898,-0.004821368304195406,0.1093939673649665,04-04-0224/001,ТЭЦ №22,26946
1754,"Утренняя ул., д. 7",43.41697810998398,-0.008351679165557669,0.187221783682315,04-04-0224/002,ТЭЦ №22,26947
1755,"Утренняя ул., д. 8",42.88307528029898,-0.007691666569256476,0.1623495190769839,04-04-0224/001,ТЭЦ №22,26948
1756,"Федеративный пр-т, д. 20",42.66951414842499,-0.005086274935769168,0.1042773209166513,04-04-0223/007,ТЭЦ №22,27086
1757,"Федеративный пр-т, д. 24",55.05605979711692,-0.0360249467658795,0.709885336191007,04-04-0223/045,ТЭЦ №22,65099
1758,"Федеративный пр-т, д. 28",44.27122263747998,-0.007676489984764703,0.1724810586310545,04-04-0223/045,ТЭЦ №22,80031
1759,"Федеративный пр-т, д. 28А",42.45595301655099,-0.004152200575842769,0.09128569999720998,04-04-0223/009,ТЭЦ №22,27101
1760,"Федеративный пр-т, д. 30",43.41697810998398,-0.006270304045915196,0.1333431823639654,04-04-0223/009,ТЭЦ №22,27103
1761,"Федеративный пр-т, д. 33",42.24239188467699,-0.004104257487540828,0.1122989043313028,04-04-0223/016,ТЭЦ №22,27108
1762,"Федеративный пр-т, д. 35",43.203416978109985,-0.004990410334879605,0.1249099844823452,04-04-0223/027,ТЭЦ №22,27111
1763,"Федеративный пр-т, д. 44",42.45595301655099,-0.004334638710573843,0.09499567065560652,04-07-0223/036,ТЭЦ №22,27122
1764,"Фрязевская ул., д. 11, к. 1",42.88307528029898,-0.006564283424517862,0.1340785663561619,04-04-0224/011,ТЭЦ №22,27708
1765,"Фрязевская ул., д. 11, к. 4",42.77629471436199,-0.005142785105414324,0.1032484079829145,04-04-0224/011,ТЭЦ №22,27711
1766,"Фрязевская ул., д. 13",48.22210357714896,-0.0187854341816341,0.3115960637075375,04-04-0224/011,ТЭЦ №22,27713
1767,"Фрязевская ул., д. 15, к. 1",43.096636412172984,-0.005792825525066944,0.08980795318959643,04-04-0224/011,ТЭЦ №22,27714
1768,"Фрязевская ул., д. 15, к. 2",43.096636412172984,-0.005738654521666605,0.106006737680494,04-04-0224/011,ТЭЦ №22,27715
1769,"Фрязевская ул., д. 15, к. 3",43.096636412172984,-0.006270785702734876,0.1128375072851358,04-04-0224/011,ТЭЦ №22,27716
1770,"Фрязевская ул., д. 15, к. 4",43.096636412172984,-0.006937559831053864,0.1141307522339506,04-04-0224/011,ТЭЦ №22,27717
1771,"Фрязевская ул., д. 3, к. 1",43.41697810998398,-0.005013693459858326,0.1216789978777705,04-04-0224/034,ТЭЦ №22,27703
1772,"Фрязевская ул., д. 3, к. 2",45.65936999466097,-0.01269899358912836,0.2401759801403665,04-04-0224/034,ТЭЦ №22,27704
1773,"Фрязевская ул., д. 9, к. 1",42.88307528029898,-0.004841144373914224,0.1017925053778275,04-04-0224/011,ТЭЦ №22,27705
1774,"Фрязевская ул., д. 9, к. 2",42.77629471436199,-0.005913905084215401,0.1235409160207105,04-04-0224/011,ТЭЦ №22,27706
1775,"Фрязевская ул., д. 9, к. 3",42.77629471436199,-0.004334365720959663,0.09389352659295416,04-04-0224/011,ТЭЦ №22,27707
1776,"ул. Алексея Дикого, д. 16А",44.05766150560598,-0.007260452172817492,0.1667457008389391,04-04-0224/018,ТЭЦ №22,6549
1777,"ул. Алексея Дикого, д. 18",46.51361452215696,-0.01173844344287587,0.2566680659739173,04-04-0224/018,ТЭЦ №22,6550
1778,"ул. Алексея Дикого, д. 20",46.94073678590496,-0.01886255710408298,0.3623932250149842,04-04-0224/009,ТЭЦ №22,6551
1779,"ул. Алексея Дикого, д. 5, к. 1",43.15002669514149,-0.004778055070994887,0.1249466105730008,04-04-0224/006,ТЭЦ №22,6544
1780,"ул. Алексея Дикого, д. 5, к. 2",43.15002669514149,-0.00580691172312973,0.1269051433771887,04-04-0224/006,ТЭЦ №22,6545
1781,"ул. Алексея Дикого, д. 7, к. 1",43.096636412172984,-0.005708299924561513,0.1172268115539506,04-04-0224/035,ТЭЦ №22,6546
1782,"ул. Алексея Дикого, д. 7, к. 2",43.096636412172984,-0.004252854918835594,0.08265644048635765,04-04-0224/035,ТЭЦ №22,6547
1783,"Городецкая ул., д. 10А",43.90884143085958,-0.005318217345342208,0.126437742857105,04-09-307,РТС Перово,2122401
1784,"Городецкая ул., д. 9А",43.4591564335291,-0.003387213821436165,0.1260036930618876,04-09-504,РТС Перово,2400752
1785,"Новокосинская ул., д. 12Б",42.8649225840897,-0.008386320283738284,0.2808752451326719,04-09-302,РТС Перово,2400662
1786,"Новокосинская ул., д. 13А",50.916177255739456,-0.004995704267594534,0.1471999454552857,04-09-102,РТС Перово,2401644
1787,"Новокосинская ул., д. 13А",50.916177255739456,-0.007669341051777794,0.1549554707397599,04-09-102,РТС Перово,2401644
1788,"Новокосинская ул., д. 13Б",49.8109983982915,-0.008115590604574882,0.1942756495374453,04-09-101,РТС Перово,4000007
1789,"Новокосинская ул., д. 14Б",42.86705819540843,-0.003333075821174312,0.112720703992621,04-09-303,РТС Перово,2401673
1790,"Новокосинская ул., д. 15Б",42.86705819540843,-0.004268720064441296,0.1405137949634615,04-09-217,РТС Перово,4200048
1791,"Новокосинская ул., д. 17Б",42.8649225840897,-0.006227475740444263,0.1480437951692452,04-09-216,РТС Перово,4000002
1792,"Новокосинская ул., д. 24Б",44.27122263747998,-0.006179104407068403,0.1080819562405842,04-09-308,РТС Перово,2400753
1793,"Новокосинская ул., д. 25",42.8649225840897,-0.007272097697477753,0.1355114973736739,04-09-213,РТС Перово,2122320
